Attn Dropout,Epoch,Train Loss,Train Acc,Val Loss,Val Acc,F1 Score,Learning Rate
0.7,14,1.165851150643769,0.5588344331578557,1.431683471862306,0.4656437625083389,0.44743464739158473,3e-05
0.7,15,1.1011811579573212,0.5823014754949211,1.4660367610606742,0.46897931954636424,0.45088071191138535,3e-05
0.7,16,1.0294144469979816,0.6157410840068214,1.4692311718108806,0.4626417611741161,0.45087382155369066,3e-05
0.7,17,0.9482124323528525,0.6463631645288055,1.5410048708002617,0.4496330887258172,0.4503701795536567,3e-06
0.7,18,0.7283390832455803,0.7486839178468154,1.5506851241943684,0.4563042028018679,0.45565036523196956,3e-06
0.7,19,0.6714839715669505,0.772076814710462,1.5865912082347464,0.45963975983989325,0.45958373431604377,3e-06
0.7,20,0.6388661476531865,0.7830874175131608,1.6256053929633283,0.4559706470980654,0.4550146545402691,3e-06
0.7,21,0.6107505795797465,0.7947282568399199,1.66074889517845,0.45396931287525016,0.4526261523383667,3e-06
0.7,22,0.5850901264714968,0.8021798769185141,1.6957968727071235,0.45163442294863243,0.45258583738297536,3e-06
0.7,23,0.5603439488682137,0.8131163342477942,1.7211809310507267,0.45663775850567045,0.45534259552480255,3.0000000000000004e-07
0.7,24,0.5215991825854044,0.8333580484911396,1.7328135789708887,0.4479653102068045,0.4487540890586098,3.0000000000000004e-07
0.7,25,0.5169474771378729,0.8350263216430637,1.7394621600496007,0.4492995330220147,0.44968853974758155,3.0000000000000004e-07
0.7,26,0.513962314521532,0.835841921850671,1.743097553861902,0.44896597731821214,0.44932220729221006,3.0000000000000004e-07
